30n20b8.mp,1.3206,109707,0,0,20868,11036,12663,0,0,0,0
academictimetablesmall.mp,0.3444,268351,79420,66864,2113,26985,27223,6945,650,0,4030
atlanta-ip.mp,0.3644,257533,4716,4699,798,718,765,9,20075,0,36
bab2.mp,3.5726,2027727,57844,57844,7144,14192,541260,0,0,0,0
bab6.mp,2.3928,1283182,110560,110560,5392,41292,554679,0,0,0,0
bnatt400.mp,0.0163,21699,0,0,4029,0,12051,0,0,0,0
bnatt500.mp,0.0251,27204,0,0,5061,0,15105,0,0,0,0
brazil3.mp,0.2525,133185,67070,54270,28952,1058,29248,0,560,0,25840
co-100.mp,5.2633,1995818,235372,235381,62850,0,2242534,12768,94115,0,152600
cryptanalysiskb128n5obj14.mp,0.9015,292876,66088,66580,59406,18348,83602,0,0,0,0
cryptanalysiskb128n5obj16.mp,0.9558,292876,66104,66596,59406,18348,83602,0,0,0,0
csched007.mp,0.0162,6380,1457,1457,1457,0,672,0,0,0,0
csched008.mp,0.0125,5688,1284,1284,1284,0,335,0,0,0,0
decomp2.mp,0.0731,64074,18003,18003,6016,0,9248,0,0,0,0
drayage-100-23.mp,0.1168,41551,22050,22050,4435,0,0,0,0,0,0
drayage-25-23.mp,0.1141,41551,22050,22050,4303,0,0,0,0,0,0
dws008-01.mp,0.0328,56401,6720,6584,140,0,504,0,0,0,0
enlight_hard.mp,0.0015,561,0,0,4,0,8,0,0,0,0
fastxgemm-n2r6s0t2.mp,0.001,19377,0,0,0,56,0,0,0,0,0
fhnw-binpack4-4.mp,0.0018,2333,96,96,492,0,0,0,0,0,0
fhnw-binpack4-48.mp,0.0103,17291,490,490,1700,0,0,0,0,0,0
germanrr.mp,0.0208,175548,70,70,6,694,191,0,0,0,0
gfd-schedulen180f7d50m30k18.mp,4.2298,1233373,337213,337225,6399,110108,5490,39,2578,0,17230
gmu-35-40.mp,0.0073,4844,3412,3502,26,0,26,435,0,0,0
gmu-35-50.mp,0.0175,8644,6359,6789,48,0,65,1167,0,0,18
highschool1-aigio.mp,16.8499,1562169,900571,911304,74480,13328,953680,0,0,0,0
hypothyroid-k1.mp,0.4032,433885,8,8,5188,0,420992,0,0,0,0
irish-electricity.mp,0.0421,523258,13500,7466,9289,0,4795,57,0,0,0
istanbul-no-cutoff.mp,0.0013,71478,0,0,9,0,67,0,0,0,0
k1mushroom.mp,5.8531,1697947,0,0,16416,0,1656986,0,0,0,0
lectsched-5-obj.mp,0.075,239609,0,0,3089,0,0,0,0,0,0
mcsched.mp,0.0053,8089,4768,4768,0,9,0,0,0,0,0
mzzv11.mp,0.1114,134604,117588,107173,860,0,1003,2154,0,0,0
mzzv42z.mp,0.128,151262,135504,123256,986,0,863,2637,0,0,0
n2seq36q.mp,0.5111,183293,22480,22480,1443,0,44047,0,0,0,344514
neos-2657525-crna.mp,0.0023,1691,140,140,16,108,0,0,0,0,0
neos-2746589-doon.mp,0.7406,271073,90016,90016,0,5040,0,0,0,0,0
neos-3216931-puriri.mp,0.0464,91692,14976,10544,2678,40,2491,1303,600,0,2670
neos-3656078-kumeu.mp,0.0315,59293,4489,4513,1340,0,1088,0,0,0,0
neos-3988577-wolgan.mp,0.1792,350351,43680,43680,1820,0,16900,0,0,0,0
neos-4387871-tavua.mp,0.0202,23497,0,0,4915,0,9956,0,0,0,0
neos-4413714-turia.mp,6.4323,761757,190000,190000,404,0,379604,0,0,0,0
neos-4532248-waihi.mp,2.4557,525340,250442,250444,294,0,5520,0,0,0,0
neos-4647030-tutaki.mp,0.0262,3953389,7000,7000,7000,0,7085,0,0,0,0
neos-4722843-widden.mp,1.1565,311530,163522,163710,58,279,10424,0,0,0,0
neos-4738912-atrato.mp,0.0041,19522,220,196,142,0,88,0,0,0,0
neos-5104907-jarama.mp,0.0321,2053549,12732,8908,0,72,0,0,0,0,0
