30n20b8.mp,1.2208,109707,0,0,18705,11036,14396,0,0,0,0
academictimetablesmall.mp,0.3543,268351,79420,66864,2113,26985,27223,6945,650,0,4030
atlanta-ip.mp,0.3958,257533,4716,4699,796,718,756,9,20075,0,36
bab2.mp,3.6038,2027727,57844,57844,7144,14192,891640,0,0,0,0
bab6.mp,2.3592,1283182,110560,110560,5392,41292,556280,0,0,0,0
bnatt400.mp,0.0185,21699,0,0,4029,0,12051,0,0,0,0
bnatt500.mp,0.0247,27204,0,0,5061,0,15105,0,0,0,0
brazil3.mp,0.2737,133185,67070,54270,28952,1058,29248,0,560,0,25840
co-100.mp,5.0713,1995818,235372,235381,105349,0,2267855,12768,259813,0,325666
cryptanalysiskb128n5obj14.mp,0.9323,292876,66088,66580,59406,18348,83602,0,0,0,0
cryptanalysiskb128n5obj16.mp,0.995,292876,66104,66596,59406,18348,83602,0,0,0,0
csched007.mp,0.0196,6380,1457,1457,1457,0,673,0,0,0,0
csched008.mp,0.0128,5688,1284,1284,1284,0,325,0,0,0,0
decomp2.mp,0.0893,64074,18003,18003,6016,0,9248,0,0,0,0
drayage-100-23.mp,0.1115,41551,22050,22050,4457,0,0,0,0,0,0
drayage-25-23.mp,0.1154,41551,22050,22050,4560,0,0,0,0,0,0
dws008-01.mp,0.0489,56401,6720,6592,140,0,504,0,0,0,0
enlight_hard.mp,0.0015,561,0,0,4,0,8,0,0,0,0
fastxgemm-n2r6s0t2.mp,0.0017,19377,0,0,0,54,0,0,0,0,0
fhnw-binpack4-4.mp,0.0027,2333,96,96,492,0,0,0,0,0,0
fhnw-binpack4-48.mp,0.0102,17291,490,490,1700,0,0,0,0,0,0
germanrr.mp,0.0316,175548,70,70,6,694,191,0,0,0,0
gfd-schedulen180f7d50m30k18.mp,4.2735,1233373,337213,337225,6399,110108,5678,39,2578,0,17230
gmu-35-40.mp,0.0115,4844,3412,3461,26,0,26,435,0,0,0
gmu-35-50.mp,0.0208,8644,6359,6751,48,0,65,1167,0,0,18
highschool1-aigio.mp,16.7551,1562169,900571,921916,74480,13328,953680,0,0,0,0
hypothyroid-k1.mp,0.9075,433885,8,8,5188,0,420992,0,0,0,0
irish-electricity.mp,0.057,523258,13500,7466,9289,0,4795,57,0,0,0
istanbul-no-cutoff.mp,0.001,71478,0,0,9,0,67,0,0,0,0
k1mushroom.mp,11.9066,1697947,0,0,16416,0,1656986,0,0,0,0
lectsched-5-obj.mp,0.077,239609,0,0,3089,0,0,0,0,0,0
mcsched.mp,0.0057,8089,4768,4768,0,9,0,0,0,0,0
mzzv11.mp,0.1176,134604,117588,107173,860,0,1003,2154,0,0,0
mzzv42z.mp,0.1299,151262,135504,123256,986,0,863,2637,0,0,0
n2seq36q.mp,0.452,183293,22480,22480,1443,0,48381,0,0,0,544754
neos-2657525-crna.mp,0.0022,1691,140,140,16,108,0,0,0,0,0
neos-2746589-doon.mp,0.7427,271073,90016,90016,0,5040,0,0,0,0,0
neos-3216931-puriri.mp,0.0526,91692,14976,10544,2606,40,2238,1303,600,0,2670
neos-3656078-kumeu.mp,0.0378,59293,4489,4513,1340,0,1088,0,0,0,0
neos-3988577-wolgan.mp,0.2065,350351,43680,43680,1820,0,16900,0,0,0,0
neos-4387871-tavua.mp,0.0209,23497,0,0,4920,0,9951,0,0,0,0
neos-4413714-turia.mp,6.9119,761757,190000,190000,404,0,379604,0,0,0,0
neos-4532248-waihi.mp,2.6119,525340,250442,250444,294,0,5520,0,0,0,0
neos-4647030-tutaki.mp,0.0331,3953389,7000,7000,7000,0,7070,0,0,0,0
neos-4722843-widden.mp,1.1498,311530,163522,163710,58,279,10424,0,0,0,0
neos-4738912-atrato.mp,0.0084,19522,220,196,142,0,88,0,0,0,0
neos-5104907-jarama.mp,0.0356,2053549,12732,8911,0,72,0,0,0,0,0
neos-5195221-niemur.mp,0.0777,176587,43498,34170,0,176,0,0,0,0,0
neos-631710.mp,8.9207,834167,667110,976934,86297,0,9942944,255538,0,0,0
neos-662469.mp,0.2849,200056,17830,19496,2144,0,17296,0,0,0,0
neos-787933.mp,8.5506,298321,0,0,3528,0,465696,0,0,0,0
neos-827175.mp,0.1424,110791,3416,3416,12810,12810,12810,0,0,0,0
neos-957323.mp,2.4753,499657,299546,186596,51200,0,30869,12210,10540,0,43152
neos-960392.mp,1.4181,189504,181615,178567,1439,59151,841,795,340,0,340
neos8.mp,1.5435,313181,56,56,46480,0,85344,0,0,0,0
net12.mp,0.0176,80385,1648,1648,72,24,1125,0,0,0,0
netdiversion.mp,2.6213,615283,337956,337956,0,100,0,0,0,0,0
ns1116954.mp,0.1144,410583,29810,45152,3516,0,35860,254172,0,0,0
nu25-pr12.mp,0.0142,17713,1016,1016,0,124,0,0,0,0,0
nursesched-medium-hint03.mp,1.2262,622801,462720,568320,0,720,0,267,0,0,0
nursesched-sprint02.mp,0.4788,204001,154880,258325,0,240,0,298,0,0,0
peg-solitaire-a3.mp,0.0484,28388,3220,3220,10024,0,11131,0,0,0,0
physiciansched3-3.mp,1.3032,1062480,368601,1652414,62453,11470,58622,1465409,7755,160,71690
physiciansched6-2.mp,2.2799,480260,183108,195636,60519,42,76993,29019,0,0,0
piperout-08.mp,0.2175,44960,14299,14163,4769,70,8394,14,0,0,0
piperout-27.mp,0.2235,54663,17019,16915,4769,58,12886,14,0,0,0
proteindesign121hz512p9.mp,12.7542,629450,159054,159054,236645,0,183227058,0,0,0,0
proteindesign122trx11p8.mp,8.006,503428,127248,127248,179585,0,134838930,0,0,0,0
radiationm18-12-05.mp,0.0822,96150,22032,22032,1022,1964,0,0,0,0,0
rail01.mp,2.5837,392087,290938,238615,0,5107,0,19715,0,0,0
rail02.mp,11.3644,756229,512849,518162,0,11565,0,33928,0,0,0
rd-rplusc-21.mp,0.0194,852385,452,452,222,0,227,0,0,0,0
rocI-4-11.mp,0.0578,27384,6732,6732,0,2112,0,0,0,0,0
rocII-5-11.mp,0.4638,303292,88231,76379,22818,74124,0,0,101454,0,0
roi2alpha3n4.mp,0.1104,878813,1826,446,324,0,25596,512,0,0,0
roi5alpha10n8.mp,1.8864,2370225,7626,1788,1300,0,419900,2270,0,0,0
roll3000.mp,0.0072,29387,606,625,770,0,885,0,43,0,89
s100.mp,23.1788,1777918,364768,364768,7976,8354,0,0,0,0,0
s250r10.mp,24.2161,1318608,389624,389624,3068,46308,1198113,0,0,0,3283
satellites2-40.mp,0.2347,283669,48658,48438,0,1837,0,0,0,0,0
satellites2-60-fs.mp,0.2307,125049,48658,48438,0,1837,0,0,0,0,0
sct2.mp,0.0059,23644,2208,2208,0,1104,0,0,0,0,0
sing326.mp,0.3541,268174,136056,136056,0,4935,0,0,0,0,0
sing44.mp,0.4323,281261,138973,138973,0,4452,0,0,0,0,0
splice1k1.mp,1.0709,1761017,0,0,6502,0,1745004,0,0,0,0
supportcase18.mp,0.2244,28921,14400,14400,4440,0,92004,0,0,0,3290
supportcase22.mp,0.0297,2228829,1280,1280,580,0,6340,0,0,0,0
supportcase33.mp,0.2998,211916,27963,27907,1398,0,1196,120,0,0,0
supportcase6.mp,7.8958,584977,384446,384446,0,57437,0,0,0,0,0
supportcase7.mp,0.0035,2845546,898,884,16,13,19,0,0,11,0
swath1.mp,0.0261,34966,0,0,0,2089,0,0,0,0,0
swath3.mp,0.0251,34966,0,0,0,2464,0,0,0,0,0
tbfp-network.mp,2.3796,215838,75708,75708,0,2620,0,0,0,0,0
traininstance2.mp,0.3063,41532,7935,7935,2565,52,13303,0,0,0,0
traininstance6.mp,0.2572,32786,6238,6238,2041,29,4473,0,0,0,0
triptim1.mp,0.1703,515437,126702,126254,0,24,0,756,0,0,0
uccase9.mp,0.0178,332317,0,0,0,4236,0,0,0,0,0
uct-subprob.mp,0.0028,10148,102,144,0,1321,0,0,0,880,0
wachplan.mp,0.0352,89362,6944,6944,0,6496,0,0,0,0,0
